from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
FCA,WOL,FC Augsburg,VfL Wolfsburg,Akaki Gogia,99,1,2,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/92472/transfer_id/624038
FCA,WOL,FC Augsburg,VfL Wolfsburg,Giovanni Sio,100000,2,2,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/76293/transfer_id/746417
FCA,WOL,FC Augsburg,VfL Wolfsburg,Ja cheol Koo,125000,3,2,1112,2012,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/91841/transfer_id/680875
FCA,WOL,FC Augsburg,VfL Wolfsburg,Felix Uduokhai,1500000,5,2,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/278343/transfer_id/2624871
FCA,WOL,FC Augsburg,VfL Wolfsburg,Felix Uduokhai,7000000,6,1,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/278343/transfer_id/2918908
FCB,WOL,FC Bayern Muenchen,VfL Wolfsburg,Mario Mandzukic,13000000,7,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/34572/transfer_id/736984
FCK,WOL,1.FC Kaiserslautern,VfL Wolfsburg,Jan Simunek,850.000,4,1,1011,2010,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/56360/transfer_id/437908
FCN,WOL,1.FC Nuernberg,VfL Wolfsburg,Emanuel Pogatetz,0,1,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/1094/transfer_id/899283
FCN,WOL,1.FC Nuernberg,VfL Wolfsburg,Nassim Ben Khalifa,99,1,2,1011,2011,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/74288/transfer_id/524158
FCN,WOL,1.FC Nuernberg,VfL Wolfsburg,Sebastian Polter,200000,3,2,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/60957/transfer_id/720081
FCN,WOL,1.FC Nuernberg,VfL Wolfsburg,Makoto Hasebe,2.500.000,5,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/39259/transfer_id/942595
FRA1,WOL,AS Monaco,VfL Wolfsburg,Diego Benaglio,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1667/transfer_id/1794988
FRA1,WOL,FC Evian,VfL Wolfsburg,Thomas Kahlenberg,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/15052/transfer_id/667842
FRA1,WOL,AS St. Etienne,VfL Wolfsburg,Paugel Georges Ntep,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/148955/transfer_id/2007001
FRA1,WOL,AS Saint Etienne,VfL Wolfsburg,Ibrahim Sissoko,100.000,2,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/157058/transfer_id/920332
FRA1,WOL,FC Sochaux Montbeliard,VfL Wolfsburg,Giovanni Sio,200000,3,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/76293/transfer_id/831928
FRA1,WOL,LOSC Lille,VfL Wolfsburg,Simon Kjaer,2.500.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/48859/transfer_id/901363
FRA1,WOL,OGC Nizza,VfL Wolfsburg,Daniel Caligiuri,2.500.000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16136/transfer_id/1577964
FRA1,WOL,Olympique Marseille,VfL Wolfsburg,Luiz Gustavo,10.000.000,6,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/10471/transfer_id/1821125
FRA1,WOL,FC Paris Saint Germain,VfL Wolfsburg,Julian Draxler,36.000.000,7,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85148/transfer_id/1654244
FRA2,WOL,EA Guingamp,VfL Wolfsburg,Paul Georges Ntep,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/148955/transfer_id/2897101
GER2,WOL,Hertha BSC,VfL Wolfsburg,Peter Pekarik,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51100/transfer_id/778070
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Caiuby,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/54137/transfer_id/732997
GER2,WOL,1.FC Koeln,VfL Wolfsburg,Patrick Helmes,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6322/transfer_id/942364
GER2,WOL,1.FC Kaiserslautern,VfL Wolfsburg,Srdjan Lakic,0,1,1,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/34579/transfer_id/1011502
GER2,WOL,1.FC Nuernberg,VfL Wolfsburg,Jan Polak,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3530/transfer_id/1060143
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Leandro Putaro,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237732/transfer_id/1560765
GER2,WOL,VfB Stuttgart,VfL Wolfsburg,Josip Brekalo,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/293169/transfer_id/1691035
GER2,WOL,Hannover 96,VfL Wolfsburg,Sebastian Jung,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49730/transfer_id/2475739
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Caiuby,99,1,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/54137/transfer_id/530808
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Francisco Rodriguez,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227967/transfer_id/1415383
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Leandro Putaro,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237732/transfer_id/1816491
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Christian Traesch,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38440/transfer_id/1897517
GER2,WOL,SG Dynamo Dresden,VfL Wolfsburg,Paul Seguin,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/183780/transfer_id/1897988
GER2,WOL,Holstein Kiel,VfL Wolfsburg,Amara Conde,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207580/transfer_id/1800581
GER2,WOL,1.FC Nuernberg,VfL Wolfsburg,Marvin Stefaniak,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/2000347
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Kaylen Hinds,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/290788/transfer_id/2022944
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Marvin Stefaniak,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/2489942
GER2,WOL,FC St. Pauli,VfL Wolfsburg,Akaki Gogia,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92472/transfer_id/746710
GER2,WOL,SG Dynamo Dresden,VfL Wolfsburg,Bjarne Thoelke,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94210/transfer_id/732113
GER2,WOL,FC Energie Cottbus,VfL Wolfsburg,Michael Schulze,50000,2,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45758/transfer_id/830284
GER2,WOL,VfL Bochum,VfL Wolfsburg,Kevin Scheidhauer,100000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94205/transfer_id/721119
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Paul Seguin,100000,2,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/183780/transfer_id/2372608
GER2,WOL,FC St Pauli,VfL Wolfsburg,Omar Marmoush,100000,2,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/445939/transfer_id/3190863
GER2,WOL,FC Energie Cottbus,VfL Wolfsburg,Daniel Adlung,150.000,3,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31469/transfer_id/461202
GER2,WOL,FC Energie Cottbus,VfL Wolfsburg,Michael Schulze,150.000,3,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45758/transfer_id/883555
GER2,WOL,VfL Bochum,VfL Wolfsburg,Mahir Saglik,200.000,3,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2453/transfer_id/460127
GER2,WOL,FSV Frankfurt,VfL Wolfsburg,Rasmus Joensson,200000,3,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/72457/transfer_id/830322
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Paul Jaeckel,200000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/284248/transfer_id/2245838
GER2,WOL,1.FC Kaiserslautern,VfL Wolfsburg,Mateusz Klich,250.000,3,1,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92738/transfer_id/1168566
GER2,WOL,1.FC Nuernberg,VfL Wolfsburg,Stefan Kutschke,250000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51069/transfer_id/1260099
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Paul Seguin,300000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/183780/transfer_id/2468428
GER3,WOL,Hallescher FC,VfL Wolfsburg,Akaki Gogia,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92472/transfer_id/910118
GER3,WOL,MSV Duisburg,VfL Wolfsburg,Kevin Schneidhauer,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94205/transfer_id/1121780
GER3,WOL,Wuerzburger Kickers,VfL Wolfsburg,Patrick Drewes,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94192/transfer_id/1816409
GER3,WOL,SG Dynamo Dresden,VfL Wolfsburg,Marvin Stefaniak,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/3088888
GER3,WOL,SG Dynamo Dresden,VfL Wolfsburg,Alexander Esswein,50.000,2,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45662/transfer_id/467892
GER3,WOL,1.FC Magdeburg,VfL Wolfsburg,Moritz Sprenger,50.000,2,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/158055/transfer_id/1507434
GER3,WOL,Preussen Münster,VfL Wolfsburg,Patrick Drewes,50.000,2,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94192/transfer_id/1504989
GER4,WOL,RasenBallsport Leipzig,VfL Wolfsburg,Alexander Laas,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2852/transfer_id/426351
GRE1,WOL,Panathinaikos Athen,VfL Wolfsburg,Ibrahim Sissoko,100000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/157058/transfer_id/742189
GRE1,WOL,PAOK Saloniki,VfL Wolfsburg,Vieirinha,1.000.000,4,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/35247/transfer_id/1899766
HSV,WOL,Hamburger SV,VfL Wolfsburg,Ivica Olic,2.000.000,5,1,1415,2015,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/7427/transfer_id/1183698
HSV,WOL,Hamburger SV,VfL Wolfsburg,Aaron Hunt,3000000,5,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/4687/transfer_id/1333126
HSV,WOL,Hamburger SV,VfL Wolfsburg,Petr Jiracek,4000000,5,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/63737/transfer_id/776313
ITA1,WOL,Juventus Turin,VfL Wolfsburg,Andra Barzagli,300.000,3,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/7109/transfer_id/531883
ITA1,WOL,AS Rom,VfL Wolfsburg,Simon Kjaer,3000000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/48859/transfer_id/629630
ITA1,WOL,FC Santos,VfL Wolfsburg,Bruno Henrique,4.000.000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/353108/transfer_id/1683823
ITA1,WOL,AC Mailand,VfL Wolfsburg,Ricardo Rodriguez,15.000.000,7,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/86784/transfer_id/1786939
ITA1,WOL,Inter Mailand,VfL Wolfsburg,Ivan Perisic,19000000,7,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42460/transfer_id/1332529
KOE,WOL,1.FC Koeln,VfL Wolfsburg,Elvis Rexhbecaj,99,1,2,1920,2020,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/280575/transfer_id/2745997
KOE,WOL,1.FC Koeln,VfL Wolfsburg,Sascha Riether,2800000,5,1,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/1662/transfer_id/600558
KOE,WOL,1.FC Koeln,VfL Wolfsburg,Jannes Horn,7.000.000,6,1,1718,2017,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/231586/transfer_id/1787308
M05,WOL,1.FSV Mainz 05,VflL Wolfsburg,Jeffrey Bruma,99,1,2,1920,2020,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/88721/transfer_id/2777983
M05,WOL,1.FSV Mainz 05,VfL Wolfsburg,Sebastian Polter,750.000,4,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/60957/transfer_id/890458
M05,WOL,1.FSV Mainz 05,VfL Wolfsburg,Ja cheol Koo,5.000.000,5,1,1314,2014,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/91841/transfer_id/1001736
NED1,WOL,FC Twente Enschede,VfL Wolfsburg,Paul Verhaegh,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/18021/transfer_id/2496839
NED1,WOL,FC Twente Enschede,VfL Wolfsburg,Oskar Zawada,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/232015/transfer_id/1425378
NED1,WOL,Willem II,VfL Wolfsburg,Ismail Azzaoui,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/290788/transfer_id/20229444
NED1,WOL,FC Utrecht,VfL Wolfsburg,Riechedly Bazoer,99,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/216443/transfer_id/2360450
NED1,WOL,VVVVenlo,VfL Wolfsburg,John Yeboah,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/439914/transfer_id/2631131
NED1,WOL,Willem II Tilburg,VfL Wolfsburg,John Yeboah,99,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/439914/transfer_id/3061433
NED1,WOL,PEC Zwolle,VfL Wolfsburg,Mateusz Klich,100000,2,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92738/transfer_id/831569
NED1,WOL,PEC Zwolle,VfL Wolfsburg,Mateusz Klich,200.000,3,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92738/transfer_id/893934
NED1,WOL,Vitesse Arnheim,VfL Wolfsburg,Riechedly Bazoer,1500000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/216443/transfer_id/2552381
PAD,WOL,SC Paderborn 07,VfL Wolfsburg,Stefan Kutschke,300.000,3,2,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/51069/transfer_id/1071722
PER1,WOL,Alianza Lima,VfL Wolfsburg,Carlos Ascues,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/189283/transfer_id/1899780
POL1,WOL,Wisla Krakau,VfL Wolfsburg,Jakub Blaszczykowski,0,1,1,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/29835/transfer_id/2356579
POR1,WOL,GD Chaves,VfL Wolfsburg,Felipe Lopes,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45448/transfer_id/1524353
POR1,WOL,FC Porto,VfL Wolfsburg,Riechedly Bazoer,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/216443/transfer_id/2247590
POR1,WOL,Sporting Lissabon,VfL Wolfsburg,Bas Dost,11.850.000,7,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/56331/transfer_id/1582797
QAT1,WOL,El Jaish Sports Club,VfL Wolfsburg,Karim Ziani,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/25976/transfer_id/598697
ROU1,WOL,FC Dinamo Bukarest,VfL Wolfsburg,Vlad Munteanu,0,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/26041/transfer_id/527889
RUS1,WOL,Rubin Kazan,VfL Wolfsburg,Obafemi Martins,9.000.000,6,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/5794/transfer_id/446237
S04,WOL,FC Schalke 04,VfL Wolfsburg,Naldo,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32213/transfer_id/1483506
S04,WOL,FC Schalke 04,VfL Wolfsburg,Jeffrey Bruma,99,1,2,1819,2019,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/88721/transfer_id/2388764
S04,WOL,FC Schalke 04,VfL Wolfsburg,William,99,1,2,2021,2021,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/341710/transfer_id/3220240
S04,WOL,FC Schalke 04,VfL Wolfsburg,Daniel Caligiuri,2.500.000,5,1,1617,2017,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/38410/transfer_id/1685472
SCF,WOL,SC Freiburg,VfL Wolfsburg,Vaclav Pilar,200.000,3,2,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/63955/transfer_id/897181
SCF,WOL,SC Freiburg,VfL Wolfsburg,Luca Itter,2500000,5,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/296378/transfer_id/2487061
SGE,WOL,Eintracht Frankfurt,VfL Wolfsburg,Srdjan Lakic,99,1,2,1213,2013,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/34579/transfer_id/830162
SGE,WOL,Eintracht Frankfurt,VfL Wolfsburg,Marco Russ,400.000,3,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/16520/transfer_id/894322
SGE,WOL,Eintracht Frankfurt,VfL Wolfsburg,Marco Russ,500000,3,2,1213,2013,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/16520/transfer_id/816464
SGE,WOL,Eintracht Frankfurt,VfL Wolfsburg,Slobodan Medojevic,1.500.000,5,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/48164/transfer_id/1122047
SGF,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Jung bin Park,99,1,2,1213,2013,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/217684/transfer_id/817931
SUI1,WOL,FC Luzern,VfL Wolfsburg,Francisco Rodriguez,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227967/transfer_id/1588284
SUI1,WOL,BSC Young Boys,VfL Wolfsburg,Nassim Ben Khalifa,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/74288/transfer_id/593632
SUI1,WOL,Grasshopper Club Zuerich,VfL Wolfsburg,Nassim Ben Khalifa,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/74288/transfer_id/734700
SUI1,WOL,FC Luzern,VfL Wolfsburg,Francisco Rodriguez,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227967/transfer_id/1805239
