from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
GER2,UNI,Holstein Kiel,1.FC Union Berlin,Joshua Mees,300000,3,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196815/transfer_id/3088372
GER2,FCK,Eintracht Frankfurt,1.FC Kaiserslautern,Martin Amedick,350000,3,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1323/transfer_id/680654
GER2,FCA,SV Darmstadt 98,FC Augsburg,Marcel Heller,350000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32207/transfer_id/2197675
GER2,SCF,1.FC Magdeburg,SC Freiburg,Aleksandar Ignjovski,350000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/74295/transfer_id/2140061
GER2,FCB,1.FC Nuernberg,FC Bayern Muenchen,Alessandro Schoepf,400.000,3,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118397/transfer_id/1073702
GER2,SCF,Fortuna Duesseldorf,SC Freiburg,Havard Nielsen,400.000,3,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/136181/transfer_id/1837133
GER2,BSC,MSV Duisburg,Hertha BSC,Valeri Domovchiyski,450000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/24465/transfer_id/583249
GER2,SGE,1.FC Kaiserslautern,Eintracht Frankfurt,Mohamadou Idrissou,450000,3,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1574/transfer_id/758037
GER2,SCF,1.FC Nuernberg,SC Freiburg,Fabian Scheusener,450000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/229176/transfer_id/2548153
GER2,KOE,SV Darmstadt 98,1.FC Koeln,Matthias Bader,450000,3,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237162/transfer_id/2780118
GER2,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Constant Djakpa,500000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41866/transfer_id/585743
GER2,BMG,Eintracht Frankfurt,Borussia Moenchengladbach,Karim Matmour,500000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19385/transfer_id/593726
GER2,BVB,1.FC Kaiserslautern,Borussia Dortmund,Chris Loewe,500000,3,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55125/transfer_id/821700
GER2,SGE,1.FC Kaiserslautern,Eintracht Frankfurt,Olivier Occean,500.000,3,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/24155/transfer_id/896912
GER2,VFB,RasenBallsport Leipzig,VfB Stuttgart,Rani Khedira,500.000,3,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/124410/transfer_id/1069791
GER2,KOE,1.FC Kaiserslautern,1.FC Koeln,Daniel Halfar,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16565/transfer_id/1263809
GER2,KOE,1.FC Nuernberg,1.FC Koeln,Miso Brecko,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/15300/transfer_id/1304723
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Michael Gregoritsch,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/1238833
GER2,VFB,Fortuna Duesseldorf,VfB Stuttgart,Sercan Sararer,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45464/transfer_id/1250372
GER2,BRE,1.FC Union Berlin,SV Werder Bremen,Felix Kroos,500.000,3,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31910/transfer_id/1503924
GER2,SCF,1.FC Nuernberg,SC Freiburg,Sebastian Kerk,500.000,3,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/124517/transfer_id/1786731
GER2,F95,SC Paderborn 07,Fortuna Duesseldorf,Marlon Ritter,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/151636/transfer_id/2151563
GER2,H96,1.FC Union Berlin,Hannover 96,Florian Huebner,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85822/transfer_id/2134203
GER2,RBL,FC Ingolstadt 04,RasenBallsport Leipzig,Agyemang Diawusie,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/317024/transfer_id/2127117
GER2,TSG,1.FC Union Berlin,TSG 1899 Hoffenheim,Joshua Mees,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196815/transfer_id/2149108
GER2,S04,1.FC Koeln,FC Schalke 04,Johannes Geis,500000,3,1,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89650/transfer_id/2367808
GER2,S04,Hannover 96,FC Schalke 04,Cedric Teuchert,500000,3,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207597/transfer_id/2533733
GER2,SCF,1.FC Heidenheim 1846,SC Freiburg,Jonas Foehrenbach,500000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/192169/transfer_id/2487744
GER2,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Gregor Kobel,500000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/257814/transfer_id/2521077
GER2,BVB,1.FC Heidenheim 1846,Borussia Dortmund,Dzenis Burnic,500000,3,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/251295/transfer_id/2998405
GER2,FCA,Fortuna Duesseldorf,FC Augsburg,Kevin Danso,500000,3,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/263236/transfer_id/3018704
GER2,SCF,Karlsruher SC,SC Freiburg,Jerome Gondorf,500000,3,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/77108/transfer_id/2947598
GER2,FCB,1.FC Nuernberg,FC Bayern Muenchen,Christian Fruechtl,400000,4,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/336307/transfer_id/3005185
GER2,KOE,1.FC Heidenheim 1846,1.FC Koeln,Bard Finne,600000,4,1,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/202925/transfer_id/1408630
GER2,SCF,FC St. Pauli,SC Freiburg,Mats Moeller Daehli,600000,4,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/190831/transfer_id/2126664
GER2,TSG,SG Dynamo Dresden,TSG 1899 Hoffenheim,Baris Atik,600000,4,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161072/transfer_id/2157644
GER2,M05,1.FC Koeln,1.FSV Mainz 05,Marcel Risse,700.000,4,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51176/transfer_id/884592
GER2,BSC,VfB Stuttgart,Hertha BSC,Hajime Hosogai,700.000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79355/transfer_id/1548896
GER2,S04,FC St. Pauli,FC Schalke 04,Carlos Zambrano,750000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53533/transfer_id/704547
GER2,S04,SV Darmstadt 98,FC Schalke 04,Felix Platte,800.000,4,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/195782/transfer_id/1894235
GER2,BSC,1.FC Nuernberg,Hertha BSC,Pascal Koepke,800000,4,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193877/transfer_id/3034935
GER2,SCF,Eintracht Braunschweig,SC Freiburg,Onur Bulut,900.000,4,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/152733/transfer_id/2013723
GER2,S04,1.FC Kaiserslautern,FC Schalke 04,Philipp Hofmann,1.000.000,4,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119037/transfer_id/1067064
GER2,TSG,SC Freiburg,TSG 1899 Hoffenheim,Vincenzo Grifo,1000000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/1253354
GER2,VFB,SC Paderborn 07,VfB Stuttgart,Kevin Stoeger,1000000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/106872/transfer_id/1328109
GER2,FCA,VfB Stuttgart,FC Augsburg,Tobias Werner,1.000.000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/26878/transfer_id/1558357
GER2,TSG,FC Ingolstadt 04,TSG 1899 Hoffenheim,Benedikt Gimber,1000000,4,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227084/transfer_id/2113263
GER2,F95,Hannover 96,Fortuna Duesseldorf,Marvin Duksch,1500000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125103/transfer_id/2527974
GER2,M05,Hertha BSC,1.FSV Mainz 05,Sami Allagui,1600000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37013/transfer_id/752681
GER2,BMG,Hertha BSC,Borussia Moenchengladbach,Rob Friend,1.800.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37176/transfer_id/439465
GER2,M05,1.FC Koeln,1.FSV Mainz 05,Anthony Ujah,2.300.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/142281/transfer_id/903717
GER2,PAD,VfB Stuttgart,SC Paderborn 07,Philipp Klement,2500000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/60394/transfer_id/2489089
GER2,BRE,SC Freiburg,SV Werder Bremen,Nils Petersen,2800000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42936/transfer_id/1270897
GER2,SGE,TSV 1860 Muenchen,Eintracht Frankfurt,Stefan Aigner,3000000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/35183/transfer_id/1554267
GER2,BRE,1.FC Koeln,SV Werder Bremen,Florian Kainz,3000000,5,1,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/106270/transfer_id/2373975
GER2,SCF,1.FC Heidenheim 1846,SC Freiburg,Tim Kleindienst,3000000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193033/transfer_id/2631193
GER2,BRE,RasenBallsport Leipzig,SV Werder Bremen,Davie Selke,8000000,6,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/178459/transfer_id/1222534
B04,GER2,Bayer 04 Leverkusen,SpVgg Greuther Fuerth,Kevin Kampl,0,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53418/transfer_id/511270
B04,GER2,Bayer 04 Leverkusen,Eintracht Braunschweig,Karim Bellarabi,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61087/transfer_id/523313
B04,GER2,Bayer 04 Leverkusen,1.FC Koeln,Michael Rensing,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2421/transfer_id/776587
B04,GER2,Bayer 04 Leverkusen,MSV Duisburg,David Yelldell,260000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/4746/transfer_id/595787
B04,GER2,Bayer 04 Leverkusen,Karlsruher SC,Jonas Meffert,600000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/107574/transfer_id/1477047
B04,GER2,Bayer 04 Leverkusen,Fortuna Duesseldorf,Robbie Kruse,1.500.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51972/transfer_id/874257
B04,GER2,Bayer 04 Leverkusen,1.FC Nuernberg,Josip Drmic,6.800.000,6,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/140579/transfer_id/1060961
B04,GER2,Bayer 04 Leverkusen,SC Freiburg,Admir Mehmedi,8000000,6,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/66058/transfer_id/1258601
BMG,GER2,Borussia Moenchengladbach,1.FC Kaiserslautern,Tobias Sippel,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31653/transfer_id/1249691
BMG,GER2,Borussia Moenchengladbach,SV Darmstadt 98,Max Gruen,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32779/transfer_id/2490999
BMG,GER2,Borussia Moenchengladbach,Karlsruher SC,Lukas Rupp,600000,4,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82863/transfer_id/586508
BMG,GER2,Borussia Moenchengladbach,Karlsruher SC,Matthias Zimmermann,1000000,4,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/86848/transfer_id/586507
BRE,GER2,SV Werder Bremen,Hertha BSC,Richard Strebinger,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93768/transfer_id/720147
BRE,GER2,SV Werder Bremen,FC St. Pauli,Fin Bartels,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36207/transfer_id/1009734
BRE,GER2,SV Werder Bremen,SG Dynamo Dresden,Jaroslav Drobny,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/12864/transfer_id/1500058
BRE,GER2,SV Werder Bremen,FC St. Pauli,Lennart Thy,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/23553/transfer_id/1410821
BRE,GER2,SV Werder Bremen,1.FC Koeln,Claudio Pizarro,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/532/transfer_id/2199584
BRE,GER2,SV Werder Bremen,1.FC Nuernberg,Patrick Erras,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193859/transfer_id/2968872
BRE,GER2,SV Werder Bremen,VfL Osnabrueck,Felix Agu,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/393512/transfer_id/2789551
BRE,GER2,SV Werder Bremen,FC Hansa Rostock,Tom Trybull,200000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93831/transfer_id/580410
BRE,GER2,SV Werder Bremen,SV Darmstadt 98,Jerome Gondorf,1.200.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/77108/transfer_id/1766737
BRE,GER2,SV Werder Bremen,1.FC Koeln,Yuya Osako,4500000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/108650/transfer_id/2109093
BRE,GER2,SV Werder Bremen,Hannover 96,Niclas Fuellkrug,6500000,6,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/75489/transfer_id/2460580
BSC,GER2,Hertha BSC,Eintracht Frankfurt,Maik Franz,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1381/transfer_id/589337
BSC,GER2,Hertha BSC,1.FC Kaiserslautern,Alexander Baumjohann,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16474/transfer_id/883847
BSC,GER2,Hertha BSC,Fortuna Duesseldorf,Johannes van den Bergh,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31218/transfer_id/874155
BSC,GER2,Hertha BSC,VfB Stuttgart,Vedad Ibisevic,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/21175/transfer_id/1445839
BSC,GER2,Hertha BSC,1.FC Nuernberg,Marvin Plattenhardt,500.000,3,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89592/transfer_id/1064172
BSC,GER2,Hertha BSC,1.FC Koeln,Lukas Kluenter,2000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/282577/transfer_id/2101352
BSC,GER2,Hertha BSC,FC Erzgebirge Aue,Pascal Koepke,2000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193877/transfer_id/2130771
BSC,GER2,Hertha BSC,1.FC Nuernberg,Niklas Stark,3000000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/162434/transfer_id/1326677
BSC,GER2,Hertha BSC,FC Ingolstadt 04,Mathew Leckie,3.000.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/126214/transfer_id/1771365
BSC,GER2,Hertha BSC,SC Freiburg,Vladimir Darida,3800000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/179643/transfer_id/1290274
BSC,GER2,Hertha BSC,1.FC Nuernberg,Eduard Loewen,7000000,6,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/260655/transfer_id/2506965
BSC,GER2,Hertha BSC,VfB Stuttgart,Santiago Ascacibar,10000000,6,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/423436/transfer_id/2740415
BVB,GER2,Borussia Dortmund,Karlsruher SC,Antonia da Silva,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1919/transfer_id/441402
BVB,GER2,Borussia Dortmund,Hertha BSC,Lukasz Pisczek,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/25727/transfer_id/419673
BVB,GER2,Borussia Dortmund,TSV 1860 Muenchen,Moritz Leitner,0,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82243/transfer_id/497095
BVB,GER2,Borussia Dortmund,1.FC Kaiserslautern,Oliver Kirch,350000,3,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2150/transfer_id/731997
BVB,GER2,Borussia Dortmund,TSV 1860 Muenchen,Julian Weigl,900000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196792/transfer_id/1250796
BVB,GER2,Borussia Dortmund,FC Energie Cottbus,Leonardo Bittencourt,2700000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93844/transfer_id/655853
BVB,GER2,Borussia Dortmund,SC Freiburg,Roman Buerki,3500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/59027/transfer_id/1260223
D98,GER2,SV Darmstadt 98,SC Paderborn 07,Mario Vrancic,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39372/transfer_id/1266961
EBS,GER2,Eintracht Braunschweig,FC Erzgebirge Aue,Jan Hochscheidt,400.000,3,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/34232/transfer_id/876418
F95,GER2,Fortuna Duesseldorf,MSV Duisburg,Bruno Soares,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/104545/transfer_id/703018
F95,GER2,Fortuna Duesseldorf,VfL Bochum,Kevin Stoeger,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/106872/transfer_id/2118414
F95,GER2,Fortuna Duesseldorf,FC Ingolstadt 04,Alfredo Morales,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58500/transfer_id/2104639
F95,GER2,Fortuna Duesseldorf,VfB Stuttgart,Erik Thommy,500000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/156779/transfer_id/2548356
F95,GER2,Fortuna Duesseldorf,FC St. Pauli,Marvin Ducksch,2000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125103/transfer_id/2148416
FCA,GER2,FC Augsburg,1.FC Union Berlin,Dominic Peitz,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6522/transfer_id/564117
FCA,GER2,FC Augsburg,Hertha BSC,Andreas Ottl,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/14856/transfer_id/725892
FCA,GER2,FC Augsburg,SSV Jahn Regensburg,Ronny Philp,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/60026/transfer_id/720046
FCA,GER2,FC Augsburg,1.FC Nuernberg,Markus Feulner,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1986/transfer_id/1064718
FCA,GER2,FC Augsburg,VfL Bochum,Andreas Luthe,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41323/transfer_id/1478975
FCA,GER2,FC Augsburg,SV Darmstadt 98,Marcel Heller,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32207/transfer_id/1812678
FCA,GER2,FC Augsburg,Karsruher SC,Sebastian Langkamp,100000,2,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39094/transfer_id/573751
FCA,GER2,FC Augsburg,FSV Frankfurt,Sascha Moelders,175000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17689/transfer_id/577806
FCA,GER2,FC Augsburg,VfL Bochum,Matthias Ostrzolek,500000,3,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53669/transfer_id/679581
FCA,GER2,FC Augsburg,VfL Bochum,Kevin Vogt,600000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/84435/transfer_id/729142
FCA,GER2,FC Augsburg,FC Ingolstadt 04,Caluby,1.000.000,4,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/54137/transfer_id/1084185
FCA,GER2,FC Augsburg,SpVgg Greuther Fuerth,Nikola Djurdjic,1.300.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/46162/transfer_id/1078386
FCA,GER2,FC Augsburg,Hannover 96,Noah Joel Sarenren Bazee,1700000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/283001/transfer_id/2513277
FCA,GER2,FC Augsburg,SpVgg Greuther Fuerth,Abdul Rahman Baba,2.500.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/224884/transfer_id/1109513
FCA,GER2,FC Augsburg,Hamburger SV,Andre Hahn,3000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42783/transfer_id/2120015
FCA,GER2,FC Augsburg,Karlsruher SC,Philipp Max,3800000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/111275/transfer_id/1309200
FCB,GER2,FC Bayern Muenchen,1.FC Koeln,Mitchell Weiser,800000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119211/transfer_id/746871
FCB,GER2,FC Bayern Muenchen,FC Energie Cottbus,Nils Petersen,2800000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42936/transfer_id/573316
FCB,GER2,FC Bayern Muenchen,Hamburger SV,Fiete Arp,3000000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/343337/transfer_id/2397668
FCB,GER2,FC Bayern Muenchen,VfB Stuttgart,Benjamin Pavard,35000000,7,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/353366/transfer_id/2361742
FCI,GER2,FC Ingolstadt 04,VfB Stuttgart,Fabijan Buntic,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/248349/transfer_id/1511810
FCI,GER2,FC Ingolstadt 04,SC Paderborn 07,Elias Kachunga,1500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49501/transfer_id/1269168
FCK,GER2,1.FC Kaiserslautern,Arminia Bielefeld,Oliver Kirch,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2150/transfer_id/417472
FCK,GER2,1.FC Kaiserslautern,MSV Duisburg,Christian Tiffert,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/613/transfer_id/410921
FCK,GER2,1.FC Kaiserslautern,MSV Duisburg,Olcay Sahan,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36200/transfer_id/563795
FCK,GER2,1.FC Kaiserslautern,Hertha BSC,Rodnei,450.000,3,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58453/transfer_id/414622
FCK,GER2,1.FC Kaiserslautern,VfL Bochum,Ivo Ilicevic,500.000,3,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/30308/transfer_id/433828
FCK,GER2,1.FC Kaiserslautern,FC Energie Cottbus,Stiven Rivic,800.000,4,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/20284/transfer_id/440301
FCN,GER2,1.FC Nuernberg,Hertha BSC,Roussel Ngankam,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85866/transfer_id/720951
FCN,GER2,1.FC Nuernberg,Hamburger SV,Toerles Knoell,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/284737/transfer_id/2047353
FCN,GER2,1.FC Nuernberg,1.FC Koeln,Kevin Goden,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/348214/transfer_id/2114274
FCN,GER2,1.FC Nuernberg,Hertha BSC,Felicio Brown Forbes,99,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67064/transfer_id/443496
FCN,GER2,1.FC Nuernberg,SG Dynamo Dresden,Alexander Esswein,200000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45662/transfer_id/563987
FCN,GER2,1.FC Nuernberg,Hamburger SV,Christian Mathenia,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82361/transfer_id/2116363
H96,GER2,Hannover 96,Rot Weiss Oberhausen,Moritz Stoppelkamp,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32845/transfer_id/417473
H96,GER2,Hannover 96,Karlsruher SC,Markus Miller,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2306/transfer_id/416950
H96,GER2,Hannover 96,Karlsruher SC,Lars Stindl,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/48298/transfer_id/394139
H96,GER2,Hannover 96,FC St. Pauli,Philipp Tschauner,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/21726/transfer_id/1244867
H96,GER2,Hannover 96,MSV Duisburg,Andre Hoffmann,800000,4,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85164/transfer_id/816570
H96,GER2,Hannover 96,Hamburger SV,Bobby Wood,1200000,5,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/72519/transfer_id/2167302
H96,GER2,Hannover 96,Fortuna Duesseldorf,Charlison Benschop,1500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/66783/transfer_id/1254255
H96,GER2,Hannover 96,TSV 1860 Muenchen,Marius Wolf,1500000,5,1,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193900/transfer_id/1400287
H96,GER2,Hannover 96,SV Darmstadt 98,Michael Esser,2.000.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61989/transfer_id/1772162
